8.82363,3.06022,0,0,0,0.129784,0.991542
7.06193,-3.75077,0,0,0,-0.991628,0.129125
0.967488,1.89719,0,0,0,-0.989111,0.147173
-0.458591,0.160255,0,0,0,-0.985539,0.169447
