5.07481,-2.15219,0,0,0,0.296648,0.954987
-2.22956,3.70226,0,0,0,0.01115,0.999938
3.06462,0.121756,0,0,0,0.692036,0.721863
6.32856,1.90135,0,0,0,0.311336,0.9503
